"Mersin İdmanyurdu","Bursaspor","2","5","%45,4","%52,8","%68,0","28","2","4","%54,6","%47,2","%32,0","16","1","9","433","83","%73,7","%58,8","7","%42,9","498","59","%82,5","%71,0","27","%33,3","2","5","3","0","2","3","%60,0","5","22","10","5","5","17","%45,5","11","%63,6","15","17","%82,4","6","15","2","0","18","2","0","2"
"Kasımpaşa","Eskişehirspor","2","1","%42,4","%46,2","%55,6","28","1","2","%57,6","%53,8","%44,4","14","3","4","299","80","%67,9","%60,2","11","%9,1","398","64","%73,6","%60,2","25","%20,0","2","15","5","1","4","11","%33,3","1","14","5","3","6","8","%35,7","19","%68,4","27","14","%92,9","18","32","4","0","15","2","0","1"
"Antalyaspor","İstanbul Başakşehir","1","2","%47,6","%46,4","%47,1","22","2","6","%52,4","%53,6","%52,9","17","1","10","405","59","%79,0","%67,1","19","%26,3","457","70","%84,2","%77,4","15","%20,0","1","8","4","1","1","7","%50,0","2","20","8","5","12","8","%40,0","17","%88,2","10","16","%81,3","18","19","5","0","10","0","0","2"
"İstanbul Başakşehir","Osmanlıspor FK","2","3","%55,5","%46,8","%45,5","32","1","4","%44,5","%53,2","%54,5","36","1","7","399","60","%75,7","%62,8","26","%26,9","327","66","%71,9","%63,7","16","%43,8","2","12","5","0","6","6","%41,7","3","14","6","5","1","13","%42,9","17","%82,4","12","19","%57,9","37","17","4","0","23","3","0","2"
"Galatasaray","Çaykur Rizespor","1","1","%62,3","%46,7","%59,3","12","0","11","%37,7","%53,3","%40,7","14","2","9","574","43","%90,1","%80,8","26","%30,8","339","49","%80,2","%68,2","23","%30,4","1","18","6","5","8","10","%33,3","1","10","2","2","3","7","%20,0","16","%75,0","21","24","%75,0","18","14","2","0","11","2","0","0"
"Konyaspor","Galatasaray","1","4","%44,4","%42,2","%47,6","26","0","5","%55,6","%57,8","%52,4","16","2","4","422","46","%81,0","%72,7","20","%15,0","532","72","%82,9","%69,5","18","%22,2","1","15","5","1","9","6","%33,3","4","13","7","4","5","8","%53,8","10","%70,0","15","12","%75,0","15","25","4","0","12","2","1","2"
"Antalyaspor","Fenerbahçe","4","2","%45,8","%55,3","%55,9","23","1","4","%54,2","%44,7","%44,1","20","2","5","359","66","%71,6","%62,8","11","%18,2","407","53","%80,6","%68,0","30","%10,0","4","15","9","3","6","9","%60,0","2","11","5","3","6","5","%45,5","20","%65,0","16","13","%92,3","12","20","2","0","22","4","0","1"
"Bursaspor","Trabzonspor","4","2","%38,6","%55,3","%52,4","17","2","10","%61,4","%44,7","%47,6","25","0","6","298","49","%77,2","%64,2","28","%25,0","504","52","%84,5","%73,4","25","%20,0","4","19","11","2","11","8","%57,9","2","13","7","1","5","8","%53,8","23","%73,9","15","17","%64,7","14","11","2","0","20","4","0","1"
"Trabzonspor","Beşiktaş","0","2","%38,9","%46,8","%38,6","22","3","6","%61,1","%53,2","%61,4","18","5","9","347","71","%68,6","%58,6","14","%21,4","534","58","%82,4","%70,5","29","%31,0","0","13","3","2","7","6","%23,1","2","13","7","4","6","7","%53,8","22","%72,7","26","12","%58,3","28","15","1","0","9","0","0","2"
"Sivasspor","İstanbul Başakşehir","2","2","%50,1","%47,1","%34,8","20","4","8","%49,9","%52,9","%65,2","31","2","6","398","89","%74,4","%63,9","14","%35,7","395","76","%74,4","%66,2","22","%27,3","2","14","6","2","3","11","%42,9","2","10","3","1","3","7","%30,0","14","%78,6","12","12","%100,0","20","15","0","0","16","2","0","0"
"Mersin İdmanyurdu","Trabzonspor","3","2","%38,5","%52,3","%64,3","22","1","2","%61,5","%47,7","%35,7","21","3","7","261","71","%64,8","%52,5","13","%23,1","392","51","%83,2","%69,4","50","%20,0","3","8","4","1","4","4","%50,0","2","21","7","3","9","12","%33,3","11","%90,9","34","12","%83,3","8","14","4","1","14","2","0","1"
"Fenerbahçe","Akhisarspor","2","2","%53,9","%57,8","%77,3","18","1","6","%46,1","%42,2","%22,7","17","3","0","493","49","%84,8","%75,1","24","%41,7","437","76","%80,1","%70,2","7","%0,0","2","22","7","0","11","11","%31,8","2","3","2","0","0","3","%66,7","18","%77,8","7","16","%68,8","21","16","4","0","18","2","0","0"
"Bursaspor","Konyaspor","1","1","%47,6","%45,9","%55,3","21","3","7","%52,4","%54,1","%44,7","25","1","3","422","66","%77,0","%69,1","18","%22,2","478","72","%77,4","%66,0","12","%16,7","1","16","6","4","7","9","%37,5","1","10","2","5","3","7","%20,0","8","%100,0","14","9","%88,9","15","19","5","0","12","2","0","0"
"Beşiktaş","Kayserispor","4","0","%64,5","%64,3","%70,4","18","2","9","%35,5","%35,7","%29,6","19","0","6","606","51","%87,0","%77,4","26","%38,5","330","51","%74,8","%60,4","14","%14,3","4","23","11","5","6","17","%47,8","0","5","0","0","2","3","%0,0","18","%72,2","13","11","%63,6","20","15","1","0","16","3","0","1"
"Gençlerbirliği","Kasımpaşa","1","0","%43,6","%40,4","%36,0","22","2","3","%56,4","%59,6","%64,0","12","3","9","284","74","%63,4","%49,2","14","%7,1","365","87","%72,3","%58,4","22","%27,3","1","7","1","2","5","2","%14,3","0","18","4","7","9","9","%22,2","20","%70,0","21","18","%77,8","18","26","3","0","17","3","0","1"
"Bursaspor","Çaykur Rizespor","1","0","%36,5","%42,6","%40,6","17","1","4","%63,5","%57,4","%59,4","21","3","9","318","51","%76,7","%68,8","9","%22,2","547","52","%82,8","%67,9","24","%25,0","1","14","3","7","9","5","%21,4","0","8","1","1","2","6","%12,5","12","%58,3","30","14","%71,4","6","25","2","0","12","1","0","1"
"Sivasspor","Çaykur Rizespor","2","1","%48,4","%51,0","%60,7","11","1","3","%51,6","%49,0","%39,3","18","0","2","346","52","%73,7","%65,9","22","%22,7","372","76","%75,8","%65,7","17","%29,4","2","16","6","6","9","7","%37,5","1","7","2","0","3","4","%28,6","14","%92,9","20","22","%72,7","22","20","2","1","16","3","0","1"
"Galatasaray","Akhisarspor","3","2","%51,9","%50,0","%50,0","21","1","3","%48,1","%50,0","%50,0","24","1","5","509","47","%82,5","%73,3","15","%13,3","465","43","%79,6","%69,5","19","%26,3","3","13","6","3","7","6","%46,2","2","11","6","0","5","6","%54,5","17","%82,4","18","24","%83,3","14","11","0","0","16","1","0","1"
"Gaziantepspor","Çaykur Rizespor","2","0","%45,1","%50,4","%54,5","17","4","7","%54,9","%49,6","%45,5","23","3","5","319","74","%63,3","%54,0","21","%14,3","394","85","%70,3","%59,3","22","%13,6","2","11","3","3","7","4","%27,3","0","6","4","2","1","5","%66,7","19","%78,9","21","31","%80,6","19","8","2","0","14","4","0","1"
"Bursaspor","Kayserispor","1","2","%57,8","%54,8","%45,2","25","1","6","%42,2","%45,2","%54,8","20","2","5","413","78","%77,7","%70,2","21","%28,6","298","70","%68,1","%54,4","21","%14,3","1","12","5","0","5","7","%41,7","2","12","4","2","9","3","%33,3","23","%82,6","16","15","%93,3","10","18","3","0","25","3","0","2"
"Kasımpaşa","Konyaspor","2","1","%44,8","%54,0","%52,2","30","3","2","%55,2","%46,0","%47,8","16","0","5","323","61","%71,2","%61,0","15","%33,3","401","83","%72,3","%60,5","18","%11,1","2","14","3","4","6","8","%21,4","1","13","3","4","7","6","%23,1","21","%100,0","17","18","%72,2","19","17","0","0","19","2","0","1"
"Gençlerbirliği","Gaziantepspor","2","2","%48,1","%46,8","%45,7","28","3","5","%51,9","%53,2","%54,3","17","0","1","355","62","%70,7","%59,5","15","%33,3","395","58","%75,4","%68,0","11","%9,1","2","19","7","4","8","11","%36,8","2","19","5","6","13","6","%26,3","18","%83,3","10","17","%70,6","17","20","2","0","18","2","2","0"
"Antalyaspor","Galatasaray","4","2","%42,0","%51,7","%61,5","25","7","6","%58,0","%48,3","%38,5","26","1","7","368","41","%82,3","%70,5","15","%33,3","502","55","%85,5","%78,4","26","%15,4","4","22","6","5","11","11","%27,3","2","8","2","2","4","4","%25,0","10","%80,0","24","9","%77,8","13","15","2","0","13","4","1","1"
"Sivasspor","Kasımpaşa","1","0","%45,8","%51,9","%62,9","8","5","8","%54,2","%48,1","%37,1","14","0","5","291","63","%64,9","%59,4","19","%21,1","350","76","%71,4","%62,3","15","%13,3","1","10","1","1","4","6","%10,0","0","4","1","1","2","2","%25,0","20","%60,0","28","17","%88,2","25","20","2","0","13","1","0","1"
"Akhisarspor","Beşiktaş","3","3","%37,9","%43,4","%54,2","32","4","1","%62,1","%56,6","%45,8","12","2","2","353","57","%70,8","%58,8","9","%33,3","573","62","%81,0","%69,9","14","%28,6","3","11","6","3","4","7","%54,5","3","13","6","1","7","6","%46,2","18","%72,2","22","22","%68,2","15","24","1","1","18","0","0","0"
"Kayserispor","Antalyaspor","0","0","%50,0","%48,2","%52,9","23","3","8","%50,0","%51,8","%47,1","14","6","2","404","53","%81,4","%67,4","33","%6,1","425","75","%78,1","%65,3","11","%9,1","0","12","2","1","8","4","%16,7","0","2","1","1","1","1","%50,0","10","%70,0","2","17","%70,6","26","13","2","0","17","2","0","0"
"Sivasspor","Mersin İdmanyurdu","2","2","%36,4","%47,7","%29,4","23","0","3","%63,6","%52,3","%70,6","18","5","4","259","72","%59,8","%47,4","17","%23,5","455","64","%78,9","%74,5","20","%40,0","2","11","7","0","5","6","%63,6","2","21","4","6","9","12","%19,0","22","%77,3","23","13","%76,9","16","20","1","1","14","2","0","0"
"Beşiktaş","Çaykur Rizespor","1","0","%65,8","%54,3","%62,5","20","3","11","%34,2","%45,7","%37,5","25","3","3","609","28","%86,5","%80,1","20","%25,0","318","64","%74,5","%58,6","10","%50,0","1","17","5","7","7","10","%29,4","0","7","4","1","3","4","%57,1","16","%81,3","8","20","%80,0","15","10","0","0","20","2","0","1"
"Kayserispor","Sivasspor","1","1","%34,4","%45,4","%41,4","24","0","3","%65,6","%54,6","%58,6","10","3","4","252","65","%61,5","%55,4","14","%21,4","471","81","%74,5","%61,0","34","%20,6","1","14","5","5","4","10","%35,7","1","10","2","4","6","4","%20,0","13","%76,9","43","13","%69,2","11","20","2","0","12","2","0","0"
"Trabzonspor","Galatasaray","0","1","%49,1","%45,3","%52,6","25","3","5","%50,9","%54,7","%47,4","19","4","3","406","56","%77,8","%65,9","20","%25,0","426","44","%81,7","%73,1","14","%0,0","0","12","3","3","4","8","%25,0","1","14","4","4","7","7","%28,6","12","%83,3","14","17","%94,1","13","17","2","0","12","1","0","2"
"İstanbul Başakşehir","Fenerbahçe","2","1","%47,1","%51,3","%57,1","23","6","1","%52,9","%48,7","%42,9","13","1","4","369","87","%67,5","%59,2","4","%0,0","404","85","%70,5","%63,9","18","%33,3","2","7","5","0","5","2","%71,4","1","17","10","3","7","10","%58,8","20","%80,0","24","17","%70,6","4","16","2","0","17","3","0","1"
"Kasımpaşa","Beşiktaş","2","1","%31,8","%43,5","%38,2","20","3","3","%68,2","%56,5","%61,8","22","1","10","252","68","%66,7","%56,1","15","%13,3","540","38","%82,0","%69,5","28","%32,1","2","12","4","1","7","5","%33,3","1","10","4","3","3","7","%40,0","17","%70,6","24","15","%86,7","21","23","2","0","16","3","0","1"
"Eskişehirspor","Osmanlıspor FK","0","2","%60,5","%47,2","%52,9","20","2","3","%39,5","%52,8","%47,1","17","3","3","503","75","%78,7","%67,0","24","%16,7","334","61","%67,4","%55,7","9","%44,4","0","12","1","5","7","5","%8,3","2","11","4","0","2","9","%36,4","13","%84,6","14","23","%87,0","35","21","2","0","23","3","0","2"
"Eskişehirspor","Çaykur Rizespor","1","1","%59,0","%51,5","%52,4","14","4","5","%41,0","%48,5","%47,6","12","1","3","447","55","%81,2","%73,7","22","%22,7","303","70","%70,3","%53,0","19","%21,1","1","23","6","9","16","7","%26,1","1","13","5","1","7","6","%38,5","15","%73,3","17","23","%69,6","14","10","3","0","15","3","0","0"
"Galatasaray","Kayserispor","6","0","%54,1","%52,7","%47,1","13","0","2","%45,9","%47,3","%52,9","21","5","6","554","52","%86,8","%78,2","9","%33,3","461","29","%87,2","%77,9","19","%15,8","6","9","7","0","1","8","%77,8","0","20","7","6","12","8","%35,0","18","%77,8","16","9","%77,8","5","11","0","0","9","1","0","1"
"Bursaspor","Akhisarspor","0","2","%54,4","%47,5","%40,5","21","0","7","%45,6","%52,5","%59,5","27","4","0","394","69","%71,8","%60,6","16","%25,0","329","58","%72,6","%59,7","14","%50,0","0","8","1","1","1","7","%12,5","2","5","3","1","3","2","%60,0","20","%75,0","12","15","%60,0","29","22","2","0","22","1","0","2"
"Kayserispor","Akhisarspor","3","2","%47,0","%54,9","%45,5","30","0","5","%53,0","%45,1","%54,5","24","1","4","394","55","%78,4","%66,1","14","%21,4","437","58","%79,9","%68,5","26","%15,4","3","16","7","2","8","8","%43,8","2","11","4","2","6","5","%36,4","15","%73,3","12","10","%70,0","14","13","5","1","24","4","0","1"
"Trabzonspor","Akhisarspor","2","2","%62,3","%52,3","%50,0","10","0","11","%37,7","%47,7","%50,0","19","2","4","501","46","%82,8","%73,1","32","%25,0","311","64","%74,0","%60,9","12","%25,0","2","20","8","1","10","10","%40,0","2","10","5","1","4","6","%50,0","11","%72,7","12","21","%61,9","28","13","2","0","17","3","0","0"
"Konyaspor","Trabzonspor","2","0","%59,0","%52,9","%53,6","24","3","3","%41,0","%47,1","%46,4","20","0","2","457","67","%82,5","%73,9","12","%25,0","307","65","%74,3","%63,0","17","%17,6","2","11","3","3","8","3","%27,3","0","9","3","2","4","5","%33,3","20","%80,0","11","16","%93,8","8","12","1","0","16","2","1","1"
"Trabzonspor","Çaykur Rizespor","6","0","%47,1","%46,9","%50,0","17","1","4","%52,9","%53,1","%50,0","17","1","5","409","43","%83,1","%72,8","17","%17,6","457","43","%82,5","%74,7","18","%5,6","6","20","10","4","8","12","%50,0","0","17","6","5","11","6","%35,3","13","%92,3","18","18","%72,2","7","9","1","0","8","1","0","1"
"Konyaspor","Beşiktaş","2","1","%44,4","%46,7","%68,2","23","3","5","%55,6","%53,3","%31,8","13","0","7","421","53","%80,3","%70,0","12","%8,3","519","59","%83,0","%72,5","24","%16,7","2","13","5","2","8","5","%38,5","1","14","5","3","8","6","%35,7","15","%80,0","31","12","%91,7","11","16","1","0","9","2","0","1"
"Konyaspor","Kayserispor","1","0","%47,1","%51,9","%46,7","21","2","3","%52,9","%48,1","%53,3","28","2","5","327","73","%63,9","%52,8","18","%27,8","361","69","%72,9","%60,5","26","%15,4","1","6","3","3","1","5","%50,0","0","9","2","0","4","5","%22,2","23","%78,3","17","14","%92,9","19","15","4","0","19","4","1","1"
"Eskişehirspor","Fenerbahçe","0","3","%41,6","%45,3","%31,8","16","1","3","%58,4","%54,7","%68,2","19","0","6","336","52","%74,4","%62,4","21","%9,5","473","52","%82,7","%67,7","28","%14,3","0","6","2","1","4","2","%33,3","3","14","3","1","8","6","%21,4","19","%78,9","29","21","%76,2","18","14","3","1","17","1","0","2"
"Trabzonspor","Gençlerbirliği","1","0","%56,5","%49,1","%64,5","15","5","3","%43,5","%50,9","%35,5","23","1","2","525","58","%80,8","%71,6","22","%27,3","408","61","%79,4","%69,9","12","%33,3","1","10","3","3","7","3","%30,0","0","11","0","1","6","5","%0,0","24","%79,2","10","15","%73,3","21","19","1","0","6","0","0","1"
"Akhisarspor","Sivasspor","1","0","%51,3","%46,4","%45,8","30","0","6","%48,7","%53,6","%54,2","24","2","6","462","62","%73,8","%59,2","25","%24,0","440","63","%72,5","%63,0","20","%25,0","1","12","2","3","3","9","%16,7","0","12","2","3","8","4","%16,7","12","%58,3","21","15","%60,0","34","19","4","0","18","3","0","1"
"Osmanlıspor FK","Çaykur Rizespor","0","1","%57,8","%51,7","%38,2","17","2","8","%42,2","%48,3","%61,8","27","2","2","384","55","%73,7","%60,2","22","%22,7","280","79","%68,2","%50,0","9","%22,2","0","15","2","3","5","10","%13,3","1","7","4","3","0","7","%57,1","19","%78,9","13","20","%80,0","30","18","2","0","21","5","0","2"
"Sivasspor","Trabzonspor","0","2","%61,5","%48,0","%42,9","12","2","15","%38,5","%52,0","%57,1","16","1","3","476","73","%84,9","%73,9","50","%26,0","317","75","%71,0","%57,1","10","%30,0","0","30","10","6","14","16","%33,3","2","10","6","0","4","6","%60,0","8","%75,0","12","20","%90,0","35","17","2","1","22","4","1","2"
"Gençlerbirliği","Fenerbahçe","0","1","%41,7","%43,5","%38,1","20","5","3","%58,3","%56,5","%61,9","15","0","4","335","70","%67,5","%54,3","11","%9,1","466","80","%79,0","%70,1","20","%40,0","0","7","1","1","6","1","%14,3","1","20","5","4","6","14","%25,0","12","%75,0","18","18","%72,2","16","16","1","0","24","3","0","2"
"Konyaspor","Antalyaspor","3","2","%51,6","%43,8","%57,6","15","2","5","%48,4","%56,2","%42,4","29","1","4","395","54","%74,7","%65,1","17","%35,3","367","76","%69,2","%54,2","20","%15,0","3","19","10","2","3","16","%52,6","2","8","2","3","2","6","%25,0","17","%94,1","15","23","%82,6","18","22","4","0","10","1","0","1"
"Fenerbahçe","Beşiktaş","2","0","%43,3","%55,7","%46,2","16","4","7","%56,7","%44,3","%53,8","15","2","7","336","68","%70,5","%63,2","18","%33,3","437","59","%74,6","%62,9","23","%30,4","2","13","7","4","4","9","%53,8","0","11","4","0","2","9","%36,4","23","%73,9","17","12","%83,3","15","17","4","0","19","2","0","1"
"Akhisarspor","Gaziantepspor","0","0","%44,0","%45,1","%46,9","23","4","4","%56,0","%54,9","%53,1","28","1","2","363","66","%69,1","%56,7","16","%12,5","453","62","%79,2","%68,7","21","%14,3","0","6","2","1","4","2","%33,3","0","11","4","1","6","5","%36,4","19","%94,7","23","17","%76,5","20","21","1","1","15","1","0","0"
"Antalyaspor","Mersin İdmanyurdu","3","2","%52,6","%49,1","%50,0","24","1","4","%47,4","%50,9","%50,0","18","4","6","421","54","%83,1","%72,7","16","%31,3","375","48","%79,2","%71,6","18","%27,8","3","15","8","2","8","7","%53,3","2","20","10","3","8","12","%50,0","16","%100,0","17","21","%85,7","14","12","1","1","24","6","0","1"
"Gaziantepspor","Trabzonspor","0","1","%61,6","%45,8","%36,0","8","1","6","%38,4","%54,2","%64,0","28","4","2","481","59","%79,0","%67,7","20","%20,0","295","70","%69,8","%59,2","14","%21,4","0","18","8","4","10","8","%44,4","1","6","3","1","3","3","%50,0","17","%82,4","24","23","%60,9","26","18","1","0","15","3","0","2"
"Eskişehirspor","Akhisarspor","3","3","%45,8","%44,7","%50,0","8","0","9","%54,2","%55,3","%50,0","12","1","6","337","86","%68,0","%55,6","17","%17,6","410","81","%69,0","%55,9","12","%25,0","3","20","9","6","10","10","%45,0","3","16","6","7","7","9","%37,5","8","%62,5","29","15","%86,7","21","22","8","0","18","4","0","0"
"Trabzonspor","Konyaspor","1","2","%60,6","%55,3","%55,4","16","6","9","%39,4","%44,7","%44,6","11","5","4","437","67","%80,1","%65,9","41","%14,6","300","70","%65,0","%54,5","8","%12,5","1","15","5","6","5","10","%33,3","2","7","2","0","4","3","%28,6","15","%86,7","9","16","%87,5","37","15","4","1","18","3","0","2"
"Gaziantepspor","Fenerbahçe","2","2","%43,1","%49,6","%36,1","24","1","6","%56,9","%50,4","%63,9","12","1","7","276","75","%65,9","%59,0","17","%29,4","355","65","%73,2","%60,8","25","%12,0","2","11","7","2","3","8","%63,6","2","12","5","2","8","4","%41,7","21","%61,9","27","16","%81,3","11","21","2","0","17","3","1","0"
"Antalyaspor","Gençlerbirliği","3","1","%61,8","%51,5","%47,1","19","1","6","%38,2","%48,5","%52,9","9","2","2","444","59","%80,2","%68,2","25","%28,0","278","62","%65,1","%54,5","14","%28,6","3","16","9","3","4","12","%56,3","1","10","3","0","2","8","%30,0","12","%91,7","14","19","%78,9","19","14","3","0","22","7","0","1"
"Kasımpaşa","Gaziantepspor","1","2","%53,0","%46,9","%57,1","16","1","8","%47,0","%53,1","%42,9","19","2","2","366","53","%76,8","%68,6","29","%41,4","341","72","%64,5","%55,1","9","%22,2","1","20","8","4","6","14","%40,0","2","4","2","0","1","3","%50,0","16","%81,3","25","29","%75,9","21","25","6","0","19","1","0","2"
